,county,office,rep_votes,dem_votes,dem_pct,rep_pct,vote_margin,county_fips,year
262,Clearfield,U.S. House,13447.0,11944.0,47.04028986648813,52.95971013351187,-5.919420267023739,42033,2006
263,Clearfield,U.S. Senate,11480.0,14186.0,55.27156549520767,44.72843450479233,10.543130990415335,42033,2006
264,Clinton,Governor,4341.0,5464.0,55.726670066292705,44.273329933707295,11.45334013258541,42035,2006
265,Clinton,U.S. House,5450.0,4255.0,43.84337970118495,56.15662029881504,-12.313240597630092,42035,2006
266,Clinton,U.S. Senate,4491.0,5287.0,54.070362037226424,45.929637962773576,8.140724074452848,42035,2006
267,Columbia,Governor,9078.0,9281.0,50.55286235633749,49.44713764366251,1.1057247126749843,42037,2006
268,Columbia,State House,10392.0,7832.0,42.97629499561019,57.02370500438981,-14.047410008779622,42037,2006
269,Columbia,U.S. House,6712.0,11463.0,63.07015130674003,36.92984869325997,26.14030261348006,42037,2006
270,Columbia,U.S. Senate,8970.0,9327.0,50.97556976553533,49.02443023446467,1.951139531070666,42037,2006
271,Crawford,Governor,16202.0,11695.0,41.92207047352762,58.07792952647238,-16.155859052944763,42039,2006
272,Crawford,State House,16168.0,11031.0,40.55663811169528,59.443361888304715,-18.886723776609436,42039,2006
273,Crawford,State Senate,16866.0,10712.0,38.84255566030894,61.15744433969106,-22.314888679382122,42039,2006
274,Crawford,U.S. House,17023.0,9631.0,36.133413371351395,63.866586628648605,-27.73317325729721,42039,2006
275,Crawford,U.S. Senate,14260.0,13480.0,48.594087959625085,51.405912040374915,-2.8118240807498296,42039,2006
276,Cumberland,Governor,46189.0,32737.0,41.478093403948,58.521906596052,-17.043813192103997,42041,2006
277,Cumberland,State House,50851.0,26481.0,34.24326281487612,65.75673718512388,-31.513474370247764,42041,2006
278,Cumberland,U.S. House,51693.0,25616.0,33.134563892949075,66.86543610705093,-33.73087221410185,42041,2006
279,Cumberland,U.S. Senate,42410.0,36638.0,46.34905373950005,53.65094626049996,-7.301892520999907,42041,2006
280,Dauphin,Governor,47294.0,39711.0,45.64220447100741,54.35779552899259,-8.71559105798518,42043,2006
281,Dauphin,State House,52251.0,27789.0,34.718890554722634,65.28110944527737,-30.562218890554732,42043,2006
282,Dauphin,State Senate,1878.0,694.0,26.98289269051322,73.01710730948679,-46.034214618973564,42043,2006
283,Dauphin,U.S. House,32976.0,53071.0,61.67675805083268,38.32324194916731,23.35351610166537,42043,2006
284,Dauphin,U.S. Senate,40832.0,46622.0,53.31031170672582,46.68968829327418,6.620623413451639,42043,2006
285,Delaware,Governor,54403.0,154249.0,73.9264421141422,26.073557885857788,47.85288422828442,42045,2006
286,Delaware,State House,106343.0,100347.0,48.5495186027384,51.450481397261605,-2.9009627945232026,42045,2006
287,Delaware,State Senate,45685.0,62984.0,57.95949166735683,42.040508332643164,15.918983334713666,42045,2006
288,Delaware,U.S. House,84691.0,120915.0,58.80908144703948,41.19091855296052,17.618162894078964,42045,2006
289,Delaware,U.S. Senate,79534.0,128052.0,61.68624088329656,38.31375911670344,23.372481766593125,42045,2006
290,Elk,Governor,4499.0,6907.0,60.55584779940383,39.44415220059618,21.11169559880765,42047,2006
291,Elk,State House,4272.0,7096.0,62.42083040112597,37.57916959887403,24.841660802251937,42047,2006
292,Elk,U.S. House,5855.0,5417.0,48.057132718239885,51.942867281760115,-3.8857345635202307,42047,2006
293,Elk,U.S. Senate,4192.0,7142.0,63.013940356449616,36.98605964355038,26.02788071289924,42047,2006
294,Erie,Governor,36059.0,50042.0,58.12011474895762,41.87988525104238,16.240229497915237,42049,2006
295,Erie,State House,35209.0,40729.0,53.63454397008085,46.365456029919144,7.269087940161704,42049,2006
296,Erie,U.S. House,44405.0,37138.0,45.544068773530526,54.45593122646947,-8.91186245293894,42049,2006
297,Erie,U.S. Senate,34757.0,50857.0,59.4026677879786,40.5973322120214,18.8053355759572,42049,2006
298,Fayette,Governor,15492.0,22603.0,59.33324583278645,40.66675416721354,18.666491665572913,42051,2006
299,Fayette,State House,12251.0,23863.0,66.0768676967381,33.923132303261895,32.15373539347621,42051,2006
300,Fayette,State Senate,10513.0,27295.0,72.1937156157427,27.806284384257303,44.3874312314854,42051,2006
301,Fayette,U.S. House,14436.0,23138.0,61.57981583009528,38.42018416990472,23.159631660190556,42051,2006
302,Fayette,U.S. Senate,13484.0,24495.0,64.49616893546434,35.50383106453566,28.99233787092868,42051,2006
303,Forest,Governor,1059.0,929.0,46.730382293762574,53.269617706237426,-6.539235412474852,42053,2006
304,Forest,U.S. House,1222.0,766.0,38.53118712273642,61.46881287726358,-22.93762575452716,42053,2006
305,Forest,U.S. Senate,938.0,1029.0,52.313167259786475,47.686832740213525,4.62633451957295,42053,2006
306,Franklin,Governor,26043.0,16945.0,39.41797710989113,60.58202289010887,-21.164045780217734,42055,2006
307,Franklin,State House,27552.0,14724.0,34.82827135963667,65.17172864036333,-30.343457280726653,42055,2006
308,Franklin,U.S. House,27666.0,15243.0,35.52401594071174,64.47598405928827,-28.951968118576524,42055,2006
309,Franklin,U.S. Senate,26524.0,16710.0,38.65013646666975,61.34986353333025,-22.6997270666605,42055,2006
310,Fulton,Governor,2669.0,1670.0,38.48813090573865,61.51186909426135,-23.0237381885227,42057,2006
311,Fulton,State House,3115.0,1272.0,28.994757237292003,71.005242762708,-42.01048552541599,42057,2006
312,Fulton,State Senate,2694.0,1601.0,37.275902211874275,62.72409778812573,-25.448195576251457,42057,2006
313,Fulton,U.S. House,2549.0,1828.0,41.76376513593786,58.23623486406214,-16.47246972812428,42057,2006
314,Fulton,U.S. Senate,2673.0,1699.0,38.86093321134492,61.139066788655086,-22.278133577310165,42057,2006
315,Greene,Governor,5670.0,7055.0,55.44204322200393,44.55795677799607,10.884086444007863,42059,2006
316,Greene,State House,6700.0,6155.0,47.88020225593154,52.11979774406845,-4.2395954881369065,42059,2006
317,Greene,U.S. House,5210.0,7356.0,58.53891453127487,41.46108546872513,17.07782906254974,42059,2006
318,Greene,U.S. Senate,4637.0,8078.0,63.53126228863547,36.46873771136453,27.062524577270935,42059,2006
319,Huntingdon,Governor,8103.0,5490.0,40.38843522401236,59.61156477598764,-19.223129551975276,42061,2006
320,Huntingdon,State House,8512.0,5138.0,37.641025641025635,62.358974358974365,-24.71794871794873,42061,2006
321,Huntingdon,State Senate,8530.0,5006.0,36.98286052009456,63.01713947990544,-26.034278959810877,42061,2006
322,Huntingdon,U.S. House,7709.0,5811.0,42.98076923076923,57.01923076923077,-14.038461538461533,42061,2006
323,Huntingdon,U.S. Senate,7279.0,6315.0,46.45431808150654,53.54568191849345,-7.091363836986908,42061,2006
324,Indiana,Governor,13390.0,12953.0,49.17055764339673,50.82944235660327,-1.6588847132065467,42063,2006
325,Indiana,State House,16778.0,9470.0,36.07893934775983,63.92106065224017,-27.842121304480344,42063,2006
326,Indiana,U.S. House,13781.0,12477.0,47.51694721608652,52.48305278391348,-4.966105567826958,42063,2006
327,Indiana,U.S. Senate,12342.0,14091.0,53.308364544319595,46.6916354556804,6.616729088639197,42063,2006
328,Jefferson,Governor,8774.0,5402.0,38.10665914221219,61.89334085778781,-23.786681715575625,42065,2006
329,Jefferson,State House,7324.0,5097.0,41.03534337009903,58.96465662990097,-17.929313259801944,42065,2006
330,Jefferson,U.S. House,8333.0,5665.0,40.47006715245035,59.52993284754965,-19.059865695099305,42065,2006
331,Jefferson,U.S. Senate,7731.0,6424.0,45.383256799717415,54.61674320028258,-9.233486400565162,42065,2006
332,Juniata,Governor,4995.0,2748.0,35.49012010848509,64.50987989151493,-29.01975978302984,42067,2006
333,Juniata,State House,4296.0,3439.0,44.46024563671622,55.53975436328378,-11.079508726567553,42067,2006
334,Juniata,State Senate,4949.0,2350.0,32.196191259076585,67.80380874092342,-35.60761748184683,42067,2006
335,Juniata,U.S. House,5164.0,2487.0,32.50555482943406,67.49444517056594,-34.98889034113188,42067,2006
336,Juniata,U.S. Senate,4557.0,3236.0,41.524445014756836,58.47555498524317,-16.951109970486335,42067,2006
337,Lackawanna,Governor,21095.0,56966.0,72.97626215395651,27.023737846043478,45.95252430791304,42069,2006
338,Lackawanna,State House,5951.0,47134.0,88.7896769332203,11.210323066779694,77.57935386644061,42069,2006
339,Lackawanna,U.S. House,20495.0,57134.0,73.59878395960273,26.401216040397273,47.197567919205454,42069,2006
340,Lackawanna,U.S. Senate,23874.0,54289.0,69.45613653518929,30.543863464810716,38.912273070378575,42069,2006
341,Lancaster,Governor,87668.0,62934.0,41.78828966414789,58.21171033585212,-16.42342067170423,42071,2006
342,Lancaster,State House,104397.0,27067.0,20.58890646869105,79.41109353130895,-58.8221870626179,42071,2006
343,Lancaster,State Senate,58132.0,29255.0,33.477519539519605,66.5224804604804,-33.04496092096079,42071,2006
344,Lancaster,U.S. House,90062.0,54689.0,37.78143156178541,62.2185684382146,-24.437136876429186,42071,2006
345,Lancaster,U.S. Senate,87535.0,62662.0,41.71987456473831,58.28012543526169,-16.560250870523376,42071,2006
346,Lawrence,Governor,14329.0,17557.0,55.061782600514334,44.938217399485666,10.123565201028669,42073,2006
347,Lawrence,State House,4809.0,7875.0,62.086092715231786,37.913907284768214,24.17218543046357,42073,2006
348,Lawrence,State Senate,5969.0,4308.0,41.918847912815025,58.081152087184975,-16.16230417436995,42073,2006
349,Lawrence,U.S. House,13480.0,18430.0,57.75618928235663,42.24381071764337,15.51237856471326,42073,2006
350,Lawrence,U.S. Senate,13368.0,18436.0,57.96755125141492,42.03244874858508,15.935102502829835,42073,2006
351,Lebanon,Governor,22775.0,16813.0,42.46994038597555,57.53005961402445,-15.060119228048904,42075,2006
352,Lebanon,State Senate,25199.0,13407.0,34.72776252396,65.27223747603999,-30.544474952079987,42075,2006
353,Lebanon,U.S. House,15921.0,23093.0,59.19157225611319,40.80842774388681,18.38314451222638,42075,2006
354,Lebanon,U.S. Senate,21756.0,17737.0,44.91175651381257,55.08824348618743,-10.17648697237486,42075,2006
355,Lehigh,Governor,34692.0,59338.0,63.10539189620334,36.894608103796664,26.21078379240668,42077,2006
356,Lehigh,State House,42169.0,48606.0,53.5455797301019,46.4544202698981,7.091159460203798,42077,2006
357,Lehigh,State Senate,42381.0,44560.0,51.25314868704064,48.74685131295936,2.506297374081285,42077,2006
358,Lehigh,U.S. House,51963.0,38810.0,42.7550042413493,57.244995758650695,-14.489991517301398,42077,2006
359,Lehigh,U.S. Senate,39461.0,53855.0,57.712503750696555,42.287496249303445,15.425007501393111,42077,2006
360,Luzerne,Governor,31051.0,64628.0,67.54669258667,32.45330741332999,35.09338517334002,42079,2006
361,Luzerne,State House,25917.0,64396.0,71.3031346539258,28.69686534607421,42.60626930785159,42079,2006
362,Luzerne,State Senate,18370.0,58321.0,76.04673299344121,23.953267006558786,52.09346598688242,42079,2006
363,Luzerne,U.S. House,28137.0,66378.0,70.23012220282496,29.769877797175052,40.4602444056499,42079,2006
364,Luzerne,U.S. Senate,37648.0,57868.0,60.58461409606768,39.415385903932325,21.169228192135357,42079,2006
365,Lycoming,Governor,21116.0,14777.0,41.169587384726825,58.830412615273175,-17.66082523054635,42081,2006
366,Lycoming,State House,22104.0,13850.0,38.52144406741948,61.47855593258051,-22.957111865161032,42081,2006
367,Lycoming,U.S. House,20114.0,15078.0,42.84496476471926,57.15503523528075,-14.310070470561492,42081,2006
368,Lycoming,U.S. Senate,21734.0,14155.0,39.441054362060804,60.558945637939196,-21.117891275878392,42081,2006
369,Mckean,Governor,5890.0,5044.0,46.131333455277115,53.868666544722885,-7.7373330894457695,42083,2006
370,Mckean,U.S. House,7190.0,3660.0,33.73271889400922,66.26728110599078,-32.53456221198156,42083,2006
371,Mckean,U.S. Senate,5928.0,5003.0,45.76891409752081,54.231085902479194,-8.46217180495838,42083,2006
372,Mercer,Governor,18237.0,19888.0,52.165245901639345,47.834754098360655,4.33049180327869,42085,2006
373,Mercer,State House,11431.0,6320.0,35.60362796462171,64.39637203537829,-28.792744070756584,42085,2006
374,Mercer,State Senate,17503.0,20258.0,53.64794364556024,46.35205635443976,7.295887291120479,42085,2006
375,Mercer,U.S. House,17014.0,19648.0,53.592275380502976,46.407724619497024,7.184550761005951,42085,2006
376,Mercer,U.S. Senate,16274.0,21640.0,57.07654164688506,42.923458353114945,14.153083293770116,42085,2006
377,Mifflin,Governor,7642.0,4730.0,38.23149046233431,61.76850953766569,-23.537019075331386,42087,2006
378,Mifflin,State House,7937.0,3891.0,32.89651673993913,67.10348326006087,-34.20696652012174,42087,2006
379,Mifflin,State Senate,8113.0,3832.0,32.080368354960235,67.91963164503977,-35.839263290079536,42087,2006
380,Mifflin,U.S. House,7725.0,4199.0,35.21469305602147,64.78530694397853,-29.57061388795706,42087,2006
381,Mifflin,U.S. Senate,7097.0,5247.0,42.506480881399874,57.49351911860013,-14.98703823720026,42087,2006
382,Monroe,Governor,14071.0,21430.0,60.36449677473874,39.63550322526126,20.72899354947748,42089,2006
383,Monroe,State House,18700.0,15668.0,45.58891992551211,54.41108007448789,-8.822160148975783,42089,2006
384,Monroe,State Senate,8151.0,17962.0,68.78566231379007,31.214337686209937,37.57132462758013,42089,2006
385,Monroe,U.S. House,12174.0,22226.0,64.61046511627907,35.38953488372093,29.220930232558146,42089,2006
386,Monroe,U.S. Senate,15555.0,19862.0,56.08041336081543,43.91958663918457,12.160826721630855,42089,2006
387,Montgomery,Governor,83718.0,211651.0,71.6564703811165,28.3435296188835,43.312940762233005,42091,2006
388,Montgomery,State House,127112.0,163637.0,56.2811909929183,43.71880900708171,12.562381985836588,42091,2006
389,Montgomery,State Senate,105416.0,97335.0,48.00716149365478,51.992838506345215,-3.985677012690438,42091,2006
390,Montgomery,U.S. House,111070.0,178130.0,61.59405255878285,38.40594744121715,23.188105117565698,42091,2006
391,Montgomery,U.S. Senate,111507.0,181274.0,61.91453680395927,38.08546319604073,23.829073607918545,42091,2006
392,Montour,Governor,3059.0,2764.0,47.46694143912073,52.533058560879276,-5.066117121758545,42093,2006
393,Montour,U.S. House,2621.0,3103.0,54.21034241788959,45.78965758211041,8.420684835779184,42093,2006
394,Montour,U.S. Senate,3110.0,2704.0,46.50842793257654,53.49157206742346,-6.983144134846924,42093,2006
395,Northampton,Governor,30081.0,53007.0,63.79621606008088,36.20378393991912,27.59243212016176,42095,2006
396,Northampton,State House,24379.0,45565.0,65.14497312135423,34.85502687864577,30.289946242708453,42095,2006
397,Northampton,State Senate,30705.0,48218.0,61.094991320654316,38.90500867934569,22.189982641308625,42095,2006
398,Northampton,U.S. House,41404.0,38212.0,47.995377813504824,52.004622186495176,-4.009244372990352,42095,2006
399,Northampton,U.S. Senate,34644.0,48419.0,58.2918989200968,41.7081010799032,16.583797840193597,42095,2006
400,Northumberland,Governor,13140.0,13470.0,50.62006764374295,49.379932356257044,1.2401352874859057,42097,2006
401,Northumberland,State House,11793.0,12154.0,50.75374785985719,49.246252140142815,1.5074957197143775,42097,2006
402,Northumberland,U.S. House,11420.0,14610.0,56.12754514022282,43.872454859777186,12.255090280445636,42097,2006
403,Northumberland,U.S. Senate,13304.0,13140.0,49.689910754802604,50.310089245197396,-0.6201784903947924,42097,2006
404,Perry,Governor,9998.0,4477.0,30.929188255613127,69.07081174438687,-38.141623488773746,42099,2006
405,Perry,State Senate,8856.0,4131.0,31.80873180873181,68.1912681912682,-36.38253638253639,42099,2006
406,Perry,U.S. House,8739.0,5615.0,39.118015884074126,60.88198411592587,-21.76396823185174,42099,2006
407,Perry,U.S. Senate,8729.0,5719.0,39.58333333333333,60.416666666666664,-20.833333333333336,42099,2006
408,Philadelphia,Governor,45502.0,383339.0,89.38954064560059,10.610459354399417,78.77908129120118,42101,2006
409,Philadelphia,State House,68378.0,326787.0,82.69634203434009,17.303657965659912,65.39268406868018,42101,2006
410,Philadelphia,State Senate,10593.0,130241.0,92.47837880057372,7.521621199426274,84.95675760114744,42101,2006
411,Philadelphia,U.S. House,45679.0,343121.0,88.25128600823045,11.748713991769549,76.5025720164609,42101,2006
412,Philadelphia,U.S. Senate,67452.0,357057.0,84.11058422789623,15.88941577210377,68.22116845579245,42101,2006
413,Pike,Governor,6551.0,7393.0,53.01921973608721,46.98078026391279,6.038439472174417,42103,2006
414,Pike,State House,8617.0,2494.0,22.446224462244622,77.55377553775537,-55.10755107551075,42103,2006
415,Pike,State Senate,7740.0,5991.0,43.631199475639065,56.36880052436094,-12.737601048721878,42103,2006
416,Pike,U.S. House,6569.0,7174.0,52.201120570472234,47.79887942952776,4.402241140944476,42103,2006
417,Pike,U.S. Senate,7208.0,6718.0,48.24070084733592,51.759299152664084,-3.5185983053281618,42103,2006
418,Potter,Governor,3498.0,2035.0,36.779324055666,63.22067594433399,-26.441351888667988,42105,2006
419,Potter,U.S. House,3879.0,1612.0,29.35712984884356,70.64287015115643,-41.285740302312874,42105,2006
420,Potter,U.S. Senate,3573.0,2024.0,36.162229765946044,63.837770234053956,-27.67554046810791,42105,2006
421,Schuylkill,Governor,20886.0,26327.0,55.76218414419757,44.237815855802424,11.524368288395145,42107,2006
422,Schuylkill,State House,21495.0,25593.0,54.351427115188585,45.648572884811415,8.70285423037717,42107,2006
423,Schuylkill,U.S. House,10438.0,36642.0,77.82922684791843,22.170773152081562,55.65845369583687,42107,2006
424,Schuylkill,U.S. Senate,21510.0,25508.0,54.251563231102985,45.748436768897015,8.50312646220597,42107,2006
425,Snyder,Governor,7203.0,4073.0,36.12096488116353,63.87903511883647,-27.75807023767294,42109,2006
426,Snyder,State House,7880.0,3328.0,29.693076374018556,70.30692362598144,-40.61384725196288,42109,2006
427,Snyder,U.S. House,6245.0,4816.0,43.54036705541994,56.45963294458005,-12.919265889160108,42109,2006
428,Snyder,U.S. Senate,7147.0,4137.0,36.66253101736972,63.33746898263028,-26.674937965260554,42109,2006
429,Somerset,Governor,15028.0,12499.0,45.40632833218295,54.593671667817055,-9.187343335634104,42111,2006
430,Somerset,State House,16983.0,7314.0,30.102481787875046,69.89751821212495,-39.7950364242499,42111,2006
431,Somerset,State Senate,8517.0,13549.0,61.40215716486903,38.59784283513097,22.804314329738062,42111,2006
432,Somerset,U.S. House,14396.0,13051.0,47.54982329580646,52.45017670419354,-4.900353408387076,42111,2006
433,Somerset,U.S. Senate,13391.0,14054.0,51.207870286026605,48.7921297139734,2.4157405720532026,42111,2006
434,Sullivan,Governor,1275.0,1264.0,49.783379283182356,50.21662071681764,-0.4332414336352812,42113,2006
435,Sullivan,State House,1840.0,687.0,27.186387020182035,72.81361297981796,-45.62722595963592,42113,2006
436,Sullivan,U.S. House,1244.0,1253.0,50.18021625951141,49.81978374048859,0.36043251902282236,42113,2006
437,Sullivan,U.S. Senate,1351.0,1181.0,46.64296998420221,53.35703001579779,-6.714060031595579,42113,2006
438,Susquehanna,Governor,6874.0,8239.0,54.515979620194535,45.484020379805465,9.031959240389071,42115,2006
439,Susquehanna,State House,11011.0,694.0,5.929090132422042,94.07090986757795,-88.1418197351559,42115,2006
440,Susquehanna,State Senate,3314.0,3113.0,48.43628442508169,51.56371557491831,-3.1274311498366245,42115,2006
441,Susquehanna,U.S. House,7589.0,7496.0,49.691746768312896,50.308253231687104,-0.6165064633742077,42115,2006
442,Susquehanna,U.S. Senate,7787.0,7318.0,48.44753392916253,51.55246607083747,-3.1049321416749365,42115,2006
443,Tioga,Governor,7370.0,5126.0,41.021126760563384,58.97887323943662,-17.95774647887324,42117,2006
444,Tioga,U.S. House,8220.0,4089.0,33.21959541798684,66.78040458201316,-33.560809164026324,42117,2006
445,Tioga,U.S. Senate,7650.0,4850.0,38.800000000000004,61.199999999999996,-22.39999999999999,42117,2006
446,Union,Governor,6503.0,5006.0,43.496394126335915,56.503605873664085,-13.00721174732817,42119,2006
447,Union,State House,7706.0,3804.0,33.04952215464813,66.95047784535187,-33.90095569070374,42119,2006
448,Union,State Senate,1197.0,378.0,24.0,76.0,-52.0,42119,2006
449,Union,U.S. House,5789.0,5527.0,48.84234711912336,51.15765288087664,-2.3153057617532795,42119,2006
450,Union,U.S. Senate,6614.0,4876.0,42.436901653611834,57.563098346388166,-15.126196692776332,42119,2006
451,Venango,Governor,9742.0,7906.0,44.79827742520399,55.20172257479601,-10.403445149592017,42121,2006
452,Venango,State House,11745.0,5959.0,33.659060099412564,66.34093990058744,-32.68187980117488,42121,2006
453,Venango,U.S. House,11346.0,6031.0,34.706796339989644,65.29320366001036,-30.58640732002072,42121,2006
454,Venango,U.S. Senate,9042.0,8502.0,48.461012311901506,51.538987688098494,-3.0779753761969886,42121,2006
455,Warren,Governor,5846.0,7278.0,55.45565376409631,44.54434623590369,10.911307528192623,42123,2006
456,Warren,U.S. House,7983.0,4217.0,34.5655737704918,65.43442622950819,-30.868852459016388,42123,2006
457,Warren,U.S. Senate,6325.0,6677.0,51.35363790186125,48.646362098138745,2.707275803722503,42123,2006
458,Washington,Governor,34440.0,38422.0,52.732562927177405,47.267437072822595,5.46512585435481,42125,2006
459,Washington,State House,22573.0,41317.0,64.66896227891688,35.33103772108311,29.337924557833766,42125,2006
460,Washington,State Senate,936.0,48174.0,98.094074526573,1.9059254734270008,96.18814905314599,42125,2006
461,Washington,U.S. House,37810.0,34277.0,47.54948881212979,52.450511187870205,-4.901022375740418,42125,2006
462,Washington,U.S. Senate,29417.0,43067.0,59.415871088792,40.58412891120799,18.83174217758401,42125,2006
463,Wayne,Governor,7635.0,8143.0,51.609836481176316,48.390163518823684,3.2196729623526323,42127,2006
464,Wayne,State House,8299.0,3337.0,28.67823994499828,71.32176005500172,-42.643520110003436,42127,2006
465,Wayne,State Senate,9399.0,6233.0,39.873336745138175,60.126663254861825,-20.25332650972365,42127,2006
466,Wayne,U.S. House,8047.0,7575.0,48.48930994750992,51.510690052490084,-3.0213801049801603,42127,2006
467,Wayne,U.S. Senate,8400.0,7294.0,46.47636039250669,53.52363960749331,-7.047279214986617,42127,2006
468,Westmoreland,Governor,69854.0,60145.0,46.26574050569619,53.73425949430381,-7.468518988607613,42129,2006
469,Westmoreland,State House,32717.0,72664.0,68.95360643759312,31.046393562406887,37.90721287518623,42129,2006
470,Westmoreland,State Senate,1336.0,8114.0,85.86243386243386,14.137566137566138,71.72486772486772,42129,2006
471,Westmoreland,U.S. House,69127.0,59879.0,46.41567058896485,53.58432941103515,-7.168658822070299,42129,2006
472,Westmoreland,U.S. Senate,60468.0,69608.0,53.51333066822473,46.48666933177527,7.026661336449465,42129,2006
473,Wyoming,Governor,4726.0,5518.0,53.86567746973838,46.13432253026162,7.731354939476759,42131,2006
474,Wyoming,State House,7644.0,692.0,8.30134357005758,91.69865642994242,-83.39731285988483,42131,2006
475,Wyoming,State Senate,6691.0,3465.0,34.11776289877905,65.88223710122095,-31.764474202441903,42131,2006
476,Wyoming,U.S. House,5896.0,4328.0,42.33176838810642,57.66823161189358,-15.336463223787163,42131,2006
477,Wyoming,U.S. Senate,5635.0,4591.0,44.89536475650303,55.10463524349697,-10.209270486993944,42131,2006
478,York,Governor,70592.0,55276.0,43.9158483490641,56.0841516509359,-12.168303301871802,42133,2006
479,York,State House,90506.0,25862.0,22.224322837893578,77.77567716210642,-55.55135432421284,42133,2006
480,York,State Senate,52442.0,24050.0,31.4411964649898,68.5588035350102,-37.1176070700204,42133,2006
481,York,U.S. House,80457.0,42895.0,34.774466567222255,65.22553343277774,-30.451066865555482,42133,2006
482,York,U.S. Senate,69271.0,56470.0,44.90977485466156,55.09022514533844,-10.180450290676873,42133,2006
483,Adams,Governor,22696.0,8474.0,27.186397176772537,72.81360282322747,-45.62720564645493,42001,2010
484,Adams,State House,22433.0,8691.0,27.923788716103324,72.07621128389667,-44.152422567793344,42001,2010
485,Adams,U.S. House,22900.0,6817.0,22.939731466837163,77.06026853316284,-54.12053706632568,42001,2010
486,Adams,U.S. Senate,21567.0,9534.0,30.65496286293045,69.34503713706954,-38.69007427413909,42001,2010
487,Allegheny,Governor,213889.0,213429.0,49.9461759158285,50.0538240841715,-0.10764816834300461,42003,2010
488,Allegheny,State House,131013.0,243092.0,64.9796180216784,35.020381978321595,29.95923604335681,42003,2010
489,Allegheny,State Senate,39920.0,130182.0,76.53172802201033,23.468271977989676,53.063456044020654,42003,2010
490,Allegheny,U.S. House,192157.0,227021.0,54.15861519449972,45.84138480550029,8.317230388999427,42003,2010
491,Allegheny,U.S. Senate,192257.0,232996.0,54.78997208720456,45.21002791279544,9.579944174409121,42003,2010
492,Armstrong,Governor,16096.0,6595.0,29.06438676127099,70.93561323872902,-41.87122647745803,42005,2010
493,Armstrong,State House,11272.0,5978.0,34.655072463768114,65.34492753623189,-30.68985507246378,42005,2010
494,Armstrong,U.S. House,14488.0,7963.0,35.468353302748206,64.53164669725179,-29.06329339450358,42005,2010
495,Armstrong,U.S. Senate,14693.0,7800.0,34.67745520828702,65.32254479171297,-30.64508958342595,42005,2010
496,Beaver,Governor,32670.0,25163.0,43.509760863175,56.490239136825,-12.980478273649993,42007,2010
497,Beaver,State House,29286.0,25289.0,46.33806688043976,53.66193311956023,-7.32386623912047,42007,2010
498,Beaver,State Senate,2636.0,1421.0,35.025881192999755,64.97411880700025,-29.948237614000497,42007,2010
499,Beaver,U.S. House,24459.0,33066.0,57.481095176010434,42.518904823989566,14.962190352020869,42007,2010
500,Beaver,U.S. Senate,30136.0,27339.0,47.56676816006959,52.43323183993041,-4.866463679860814,42007,2010
501,Bedford,Governor,12873.0,3639.0,22.038517441860463,77.96148255813954,-55.92296511627907,42009,2010
502,Bedford,U.S. House,12840.0,3488.0,21.362077413032825,78.63792258696716,-57.27584517393434,42009,2010
503,Bedford,U.S. Senate,12315.0,4128.0,25.104907863528553,74.89509213647145,-49.790184272942895,42009,2010
504,Berks,Governor,66758.0,45746.0,40.66166536300931,59.33833463699069,-18.676669273981375,42011,2010
505,Berks,State House,64090.0,41787.0,39.46749530115133,60.53250469884867,-21.065009397697338,42011,2010
506,Berks,State Senate,26050.0,12379.0,32.21265190351037,67.78734809648964,-35.57469619297927,42011,2010
507,Berks,U.S. House,63639.0,48744.0,43.37310803235365,56.62689196764635,-13.253783935292702,42011,2010
508,Berks,U.S. Senate,62534.0,49971.0,44.41669259144038,55.58330740855963,-11.166614817119246,42011,2010
509,Blair,Governor,26199.0,9750.0,27.121755820746056,72.87824417925395,-45.756488358507895,42013,2010
510,Blair,U.S. House,25360.0,10121.0,28.525126123840927,71.47487387615908,-42.94974775231815,42013,2010
511,Blair,U.S. Senate,24411.0,11258.0,31.56242115001822,68.43757884998178,-36.87515769996355,42013,2010
512,Bradford,Governor,12474.0,4741.0,27.539936102236425,72.46006389776358,-44.92012779552715,42015,2010
513,Bradford,U.S. House,10591.0,6528.0,38.1330685203575,61.8669314796425,-23.733862959285005,42015,2010
514,Bradford,U.S. Senate,12076.0,5080.0,29.61063184891583,70.38936815108417,-40.77873630216834,42015,2010
515,Bucks,Governor,126190.0,102144.0,44.7344679285608,55.2655320714392,-10.531064142878407,42017,2010
516,Bucks,State House,141448.0,74654.0,34.54572377858604,65.45427622141396,-30.908552442827926,42017,2010
517,Bucks,State Senate,136255.0,90121.0,39.81031558115701,60.18968441884298,-20.379368837685966,42017,2010
518,Bucks,U.S. House,123826.0,104800.0,45.83905592539781,54.16094407460219,-8.321888149204383,42017,2010
519,Bucks,U.S. Senate,121331.0,107208.0,46.91015537829429,53.08984462170571,-6.179689243411417,42017,2010
520,Butler,Governor,47151.0,18404.0,28.0741362214934,71.9258637785066,-43.85172755701319,42019,2010
521,Butler,State House,51941.0,7525.0,12.654289846298724,87.34571015370128,-74.69142030740255,42019,2010
522,Butler,State Senate,19811.0,11613.0,36.9558299389002,63.04417006109979,-26.08834012219959,42019,2010
523,Butler,U.S. House,43616.0,21558.0,33.077607634946446,66.92239236505355,-33.84478473010711,42019,2010
